src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.164,54.203.25.147,9556,443,6,2023-07-19 10:55:45,15045417.070388794,38.2840832730146,0.5981888011408532,0.26586168939593474,0.3323271117449184,4,5,217,359,55.0,54.0,54.25,0.4330127018922193,100.0,54.0,71.8,18.093092604637828,100,54,64.0,16.06237840420901,258.0,80,100,20,1,1880677.1337985992,14424348.831176758,32.18650817871094,4742876.015459613,14724483.966827393,14724198.10295105,86.78436279296875,4908161.322275798,6940986.172143435,14745887.994766235,14424348.831176758,56.02836608886719,3686471.998691559,6200899.962357322,0,0,0,0,1,0,0,0,0,0,0,1.25,64.0,254,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,71.8,0,4,5,217,359
52.198.247.96,192.168.50.164,443,9383,6,2023-07-19 10:55:59,0.0,0,0,0,0,1,0,641,0,641.0,641.0,641.0,0.0,0.0,0.0,0.0,0.0,641,641,641.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,641.0,322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0,1,0,641,0
192.168.50.164,52.198.247.96,9383,443,6,2023-07-19 10:55:59,126322.98469543457,15420.788265070201,23.748647225467455,15.83243148364497,7.916215741822485,2,1,1894,54,1304.0,590.0,947.0,357.0,54.0,54.0,54.0,0.0,1304,54,649.3333333333334,512.0321170482266,262176.8888888889,40,20,20,2,63161.492347717285,126250.02861022949,72.95608520507812,63088.53626251221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,649.3333333333334,254,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,54.0,0,2,1,1894,54
192.168.50.164,143.244.210.202,9644,443,6,2023-07-19 10:56:05,1145201.9214630127,8912.838695695169,28.81587900048404,13.971335272961959,14.844543727522082,16,17,3533,6674,1304.0,54.0,220.8125,306.802098010672,1304.0,54.0,392.5882352941176,496.9844427466316,1304,54,309.3030303030303,424.5546318736409,180246.63544536274,320,340,20,9,35787.56004571915,239013.9102935791,0.0,71644.66626970728,1039976.8352508545,239824.0566253662,45.06111145019531,69331.78901672363,97442.6295556869,931516.8857574463,246639.96696472168,0.0,58219.80535984039,91454.79039502391,0,0,0,0,1,0,0,0,0,0,0,1.0625,309.3030303030303,64240,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,5.0,4748.0,4.0,4081565.1169736185,6921986.580465763,220.8125,392.5882352941176,0,16,17,3533,6674
192.168.50.164,192.168.50.200,49908,53,17,2023-07-19 10:56:06,43205.02281188965,5508.618778798665,46.29091410755181,23.145457053775903,23.145457053775903,1,1,87,151,87.0,87.0,87.0,0.0,151.0,151.0,151.0,0.0,151,87,119.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,151.0,0,1,1,87,151
192.168.50.164,192.168.50.200,52020,53,17,2023-07-19 10:56:06,48130.035400390625,4134.632321471031,41.55409368312594,20.77704684156297,20.77704684156297,1,1,87,112,87.0,87.0,87.0,0.0,112.0,112.0,112.0,0.0,112,87,99.5,12.5,156.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,112.0,0,1,1,87,112
192.168.50.164,142.251.10.94,9228,443,6,2023-07-19 10:54:41,87906888.00811768,46.8563965046702,0.5346566243553046,0.26164047574834054,0.27301614860696405,23,24,1922,2197,145.0,54.0,83.56521739130434,30.677602773183935,150.0,54.0,91.54166666666667,35.34942145526886,150,54,87.63829787234043,33.384558496989776,1114.528746038932,460,480,20,14,1911019.3045242974,36884487.86735535,0.0,6906345.510713893,87906888.00811768,36938911.91482544,49.82948303222656,3995767.6367326216,9582704.14822445,87853208.06503296,36943273.7827301,0.0,3819704.698479694,9409305.028078238,0,0,0,0,1,0,0,0,0,0,0,1.0434782608695652,87.63829787234043,255,274,0.0,0.0,0.0,0.0,26820229.053497314,10064258.813858032,18442243.933677673,8377985.119819641,0.0,0.0,296.3333333333333,4.666666666666667,0.0,193720.71155444722,83.56521739130434,91.54166666666667,0,23,24,1922,2197
192.168.50.164,104.244.42.193,9336,443,6,2023-07-19 10:54:56,72656419.9924469,57.77878954724729,0.44042907706334283,0.20645112987344197,0.2339779471899009,15,17,2310,1888,460.0,54.0,154.0,129.71198865178192,403.0,54.0,111.05882352941177,97.09938546375794,460,54,131.1875,115.56287182200865,13354.77734375,300,340,20,10,2343755.4836273193,27723937.98828125,0.0,6671218.660564519,72656419.9924469,27723937.98828125,72.00241088867188,5189744.285174779,9170737.289007358,72609699.96452332,27770215.034484863,0.0,4538106.247782707,8757546.364601223,0,0,0,0,1,0,0,0,0,0,0,1.1333333333333333,131.1875,254,431,0.0,0.0,0.0,0.0,16624271.869659424,5976009.130477905,12900041.341781616,4900708.992965665,824.0,4.0,0.0,0.0,577847.6000668785,0.0,154.0,111.05882352941177,0,15,17,2310,1888
192.168.50.164,104.244.42.130,9594,443,6,2023-07-19 10:55:41,27966248.989105225,200.2771269819551,0.7866625234070723,0.39333126170353616,0.39333126170353616,11,11,2901,2700,1304.0,54.0,263.72727272727275,367.8151934449223,1304.0,54.0,245.45454545454547,367.9489499265708,1304,54,254.5909090909091,367.995511223971,135420.69628099177,220,220,20,6,1331726.1423383441,27608181.953430176,0.0,5875668.789790419,27966248.989105225,27608181.953430176,60.08148193359375,2796624.8989105225,8270695.551762036,27926084.995269775,27647656.91757202,0.0,2792608.4995269775,8285098.981961078,0,0,0,0,1,0,0,0,0,0,0,1.0,254.5909090909091,64240,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,4.0,0.0,0.0,4302365.756740564,0.0,263.72727272727275,245.45454545454547,0,11,11,2901,2700
192.168.50.164,172.217.194.94,9236,443,6,2023-07-19 10:55:44,24909492.015838623,11.361130922302845,0.20072669474033294,0.12043601684419977,0.08029067789613317,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,6227373.003959656,24829959.15412903,298.9768981933594,10740220.11812142,24909492.015838623,24869872.093200684,39619.92263793945,12454746.007919312,12415126.085281372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,257,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,74.125.68.139,9535,443,6,2023-07-19 10:55:56,12375834.941864014,22.867144021345144,0.4040131452534478,0.24240788715206865,0.1616052581013791,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,3093958.7354660034,12281317.949295044,707.8647613525391,5304357.845356681,12375834.941864014,12328428.030014038,47406.911849975586,6187917.470932007,6140510.559082031,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,258,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,142.251.12.104,9480,443,6,2023-07-19 10:55:57,12182715.892791748,23.229631429511134,0.4104175164224582,0.24625050985347494,0.16416700656898328,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,3045678.973197937,11723763.942718506,238.89541625976562,5011167.742193802,12182715.892791748,11952721.83418274,229994.0586090088,6091357.946395874,5861363.887786865,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,258,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,142.251.10.101,9222,443,6,2023-07-19 10:55:57,11029560.089111328,194.1147228631223,1.450647158248462,0.725323579124231,0.725323579124231,8,8,545,1596,93.0,54.0,68.125,18.27181914862338,573.0,54.0,199.5,181.58675612499937,573,54,133.8125,144.80556737829522,20968.65234375,160,160,20,3,735304.0059407552,10591598.987579346,41.961669921875,2634877.51097936,11029560.089111328,10637686.014175415,134.94491577148438,1575651.4413016182,3700423.2724474706,10982099.056243896,10639163.970947266,41.961669921875,1568871.293749128,3704265.914961646,0,0,0,0,1,0,0,0,0,0,0,1.0,133.8125,254,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,5.0,0.0,3945.653269799912,68.125,199.5,0,8,8,545,1596
192.168.50.164,142.251.10.113,9223,443,6,2023-07-19 10:55:57,11019758.939743042,188.20738378587086,1.4519373869691097,0.7259686934845548,0.7259686934845548,8,8,545,1529,93.0,54.0,68.125,18.27181914862338,578.0,54.0,191.125,176.6765671361089,578,54,129.625,139.84450069630913,19556.484375,160,160,20,3,734650.5959828695,10582605.838775635,0.0,2632808.727344735,11019758.939743042,10621136.903762817,178.0986785888672,1574251.277106149,3694442.572460477,10979532.957077026,10624682.903289795,0.0,1568504.7081538609,3698704.3828445873,0,0,0,0,1,0,0,0,0,0,0,1.0,129.625,258,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,5.0,0.0,3482.330827944009,68.125,191.125,0,8,8,545,1529
192.168.50.164,216.239.34.180,9224,443,6,2023-07-19 10:55:58,10669599.056243896,171.70279692261778,1.4995877460490634,0.6560696388964653,0.8435181071525982,7,9,728,1104,326.0,54.0,104.0,92.2155859153662,563.0,54.0,122.66666666666667,156.57727946430938,563,54,114.5,132.65227099450652,17596.625,140,180,20,3,711306.6037495931,10291306.972503662,0.0,2560789.6865876974,10669599.056243896,10335931.777954102,136.85226440429688,1778266.5093739827,3827616.6238192455,10629546.880722046,10331413.984298706,0.0,1328693.3600902557,3403597.6472357986,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,114.5,256,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,4.0,0.0,2563.7504297512487,104.0,122.66666666666667,0,7,9,728,1104
192.168.50.164,104.244.42.65,9237,443,6,2023-07-19 10:55:58,10667145.96748352,33.84222931798535,0.5624747255066818,0.2812373627533409,0.2812373627533409,3,3,163,198,55.0,54.0,54.333333333333336,0.4714045207910317,78.0,54.0,66.0,9.797958971132712,78,54,60.166666666666664,9.06305074954835,82.1388888888889,60,60,20,1,2133429.193496704,10587408.065795898,179.05235290527344,4227026.218865014,10666966.915130615,10627098.083496094,39868.831634521484,5333483.457565308,5293614.625930786,10627455.949783325,10627017.974853516,437.9749298095703,5313727.974891663,5313289.999961853,0,0,0,0,1,0,0,0,0,0,0,1.0,60.166666666666664,253,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,66.0,0,3,3,163,198
192.168.50.164,216.239.36.180,9225,443,6,2023-07-19 10:55:58,10657360.076904297,189.63420447618498,1.5013098820479762,0.7506549410239881,0.7506549410239881,8,8,971,1050,329.0,54.0,121.375,98.07387203022016,563.0,54.0,131.25,164.06686898944588,563,54,126.3125,135.25010108591417,18292.58984375,160,160,20,4,710490.6717936198,10271970.987319946,56.98204040527344,2555861.0681574945,10657360.076904297,10323439.836502075,60.08148193359375,1522480.0109863281,3593536.49768241,10609495.878219604,10321140.050888062,56.98204040527344,1515642.2683170864,3595696.074471375,0,0,0,0,1,0,0,0,0,0,0,1.0,126.3125,256,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,4.0,0.0,2645.6273699681556,121.375,131.25,0,8,8,971,1050
192.168.50.164,142.251.10.100,9529,443,6,2023-07-19 10:55:59,9585045.099258423,29.525161026304946,0.5216459545283559,0.31298757271701355,0.20865838181134236,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,2396261.2748146057,9505230.903625488,458.00209045410156,4104396.7877022554,9585045.099258423,9544234.991073608,40810.10818481445,4792522.549629211,4751712.441444397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,257,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,142.251.10.100,9530,443,6,2023-07-19 10:56:00,8990099.19166565,31.479074253413984,0.5561673896362894,0.33370043378177366,0.22246695585451579,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,2247524.7979164124,8901814.937591553,341.17698669433594,3841897.866064842,8990099.19166565,8948177.099227905,41922.09243774414,4495049.595832825,4453127.503395081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,257,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,74.125.68.94,9508,443,6,2023-07-19 10:56:00,8864556.074142456,31.924892530771995,0.5640440376461483,0.33842642258768896,0.22561761505845931,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,2216139.018535614,8785956.859588623,393.15223693847656,3793119.055852495,8864556.074142456,8824318.885803223,40237.1883392334,4432278.037071228,4392040.848731995,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,256,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,172.217.194.138,9574,443,6,2023-07-19 10:56:04,4698828.935623169,60.2277724678368,1.0640949199264453,0.6384569519558672,0.4256379679705781,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,1174707.2339057922,4616826.772689819,494.95697021484375,1987376.6053626486,4698828.935623169,4657476.902008057,41352.033615112305,2349414.4678115845,2308062.434196472,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,256,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,172.217.194.101,9576,443,6,2023-07-19 10:56:08,48998.83270263672,3306.2012106113393,61.225948344654434,40.817298896436284,20.408649448218142,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,24499.41635131836,48503.875732421875,494.95697021484375,24004.459381103516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,256,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
192.168.50.164,142.251.10.95,9221,443,6,2023-07-19 10:56:08,48892.02117919922,3313.424073965709,61.35970507343905,40.90647004895937,20.453235024479685,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,24446.01058959961,48318.86291503906,573.1582641601562,23872.852325439453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,257,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
192.168.50.164,74.125.200.138,9482,443,6,2023-07-19 10:56:08,48446.1784362793,3343.9170070571563,61.924389019576964,41.28292601305131,20.641463006525655,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,24223.08921813965,47913.0744934082,533.1039428710938,23689.985275268555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,258,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
192.168.50.164,107.167.110.216,9584,443,6,2023-07-19 10:55:11,59301136.0168457,243.23311438591273,0.8768803347245883,0.5227555841627354,0.354124750561853,31,21,7949,6475,596.0,54.0,256.4193548387097,249.16994772884763,590.0,54.0,308.3333333333333,186.05563257450288,596,54,277.38461538461536,227.24716752454586,51641.27514792901,620,420,20,13,1162767.3728793275,33927538.87176514,0.0,4706846.369287096,59301136.0168457,33927538.87176514,96.08268737792969,1976704.5338948567,6005168.233877032,59079493.9994812,34192563.0569458,0.0,2953974.69997406,7262384.884719906,0,0,0,0,1,0,0,0,0,0,0,0.6774193548387096,277.38461538461536,64240,41831,335046.05293273926,102357.86437988281,217552.18505859375,84610.81278000835,31603012.800216675,175158.97750854492,4971106.801714216,10882470.92677879,0.0,0.0,3137.0,6.0,0.0,4559089.275121275,256.4193548387097,308.3333333333333,0,31,21,7949,6475
192.168.50.164,13.33.33.217,9555,443,6,2023-07-19 10:55:33,37516072.034835815,7.543433644578204,0.13327621280173507,0.07996572768104104,0.05331048512069403,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,9379018.008708954,37432873.010635376,488.9965057373047,16196909.363916766,37516072.034835815,37472734.9281311,43337.106704711914,18758036.017417908,18714698.910713196,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,255,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,107.167.110.211,9587,443,6,2023-07-19 10:55:35,35721159.93499756,159.79324328736666,0.6158814562582458,0.3079407281291229,0.3079407281291229,11,11,1712,3996,571.0,54.0,155.63636363636363,195.23518345704016,590.0,54.0,363.27272727272725,245.1215249289035,590,54,259.45454545454544,244.70162299731624,59878.884297520686,220,220,20,3,1701007.6159522648,34586149.93095398,0.0,7353862.850042474,35721159.93499756,34586149.93095398,61.98883056640625,3572115.993499756,10339032.62599886,35502455.949783325,34974627.97164917,0.0,3550245.5949783325,10475164.391827296,0,0,0,0,1,0,0,0,0,0,0,1.0,259.45454545454544,64240,42309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,6.0,0.0,2394127.6563523845,155.63636363636363,363.27272727272725,0,11,11,1712,3996
192.168.50.164,107.167.110.211,9588,443,6,2023-07-19 10:55:35,35510923.862457275,134.52198592474025,0.535046626035182,0.25344313864824414,0.2816034873869379,9,10,1095,3682,571.0,54.0,121.66666666666667,160.7703676400322,590.0,54.0,368.2,256.7184449937324,590,54,251.42105263157896,249.1635091533847,62082.45429362881,180,200,20,2,1972829.1034698486,34375706.911087036,0.0,7859488.638011984,35510923.862457275,34626009.941101074,52.928924560546875,4438865.482807159,11410710.44183133,35303535.93826294,34583401.918411255,0.0,3922615.104251438,10841432.945430238,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,251.42105263157896,64240,42818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.0,6.0,0.0,21058761.5232,121.66666666666667,368.2,0,9,10,1095,3682
192.168.50.164,216.239.34.180,9595,443,6,2023-07-19 10:55:41,29538249.015808105,217.14218728968643,0.9140690765234696,0.4739617433825398,0.4401073331409298,14,13,3509,2905,1304.0,54.0,250.64285714285714,365.63655005304634,1032.0,54.0,223.46153846153845,300.72978297279417,1304,54,237.55555555555554,336.2285745158904,113049.65432098767,280,260,20,7,1136086.5006080042,28040507.078170776,0.0,5386053.347260913,29538249.015808105,28079163.07449341,52.928924560546875,2272173.0012160083,7456892.189019031,29498528.003692627,28083199.02420044,0.0,2458210.6669743857,7733516.949586839,0,0,0,0,1,0,0,0,0,0,0,0.9285714285714286,237.55555555555554,64240,282,0.0,0.0,0.0,0.0,26804818.153381348,1235688.9247894287,14020253.539085388,12784564.61429596,1884.0,4.0,796.0,4.0,3917733.6321269213,2014885.9287869644,250.64285714285714,223.46153846153845,0,14,13,3509,2905
192.168.50.164,107.167.110.216,9585,443,6,2023-07-19 10:55:57,13380927.085876465,20.252707324445392,0.37366618679788544,0.22419971207873127,0.14946647471915417,3,2,163,108,55.0,54.0,54.333333333333336,0.4714045207910317,54.0,54.0,54.0,0.0,55,54,54.2,0.4,0.16,60,40,20,1,3345231.771469116,12907875.061035156,499.96376037597656,5521868.1973246345,13380927.085876465,13171759.128570557,209167.9573059082,6690463.542938232,6481295.585632324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,54.2,65000,42818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,54.0,0,3,2,163,108
192.168.50.164,44.238.170.136,9632,443,6,2023-07-19 10:55:59,11663376.092910767,797.4534925314921,2.8293694499020794,1.3718154908616143,1.4575539590404651,16,17,2746,6555,1173.0,54.0,171.625,286.6720414951552,1304.0,54.0,385.5882352941176,517.5185201373195,1304,54,281.8484848484849,435.0293003863924,189250.49219467404,320,340,20,6,364480.50290346146,10455360.889434814,0.0,1814113.7351774191,11663376.092910767,10625866.889953613,18.11981201171875,777558.4061940511,2633910.213503497,11434686.183929443,10690138.101577759,0.0,714667.8864955902,2577155.0190686127,0,0,0,0,1,0,0,0,0,0,0,1.0625,281.8484848484849,64240,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,4.0,5391.0,5.0,3102086.4791901014,13897660.027043639,171.625,385.5882352941176,0,16,17,2746,6555
192.168.50.164,44.238.170.136,9634,443,6,2023-07-19 10:55:59,11524983.167648315,145.8570459971448,1.3882883616622943,0.6941441808311472,0.6941441808311472,8,8,1012,669,571.0,54.0,126.5,168.81350656863924,159.0,54.0,83.625,37.030181946622946,571,54,105.0625,124.07329927808803,15394.18359375,160,160,20,2,768332.2111765543,10561663.150787354,0.0,2619195.47829026,11524983.167648315,10561663.150787354,298.9768981933594,1646426.1668069023,3641170.1918470273,11298337.936401367,10840735.912322998,0.0,1614048.2766287667,3768098.291721929,0,0,0,0,1,0,0,0,0,0,0,1.0,105.0625,64240,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,83.625,0,8,8,1012,669
192.168.50.164,64.233.170.95,9573,443,6,2023-07-19 10:56:03,6755599.021911621,41.89117783368971,0.7401268168496415,0.44407609010978494,0.2960507267398566,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,1688899.7554779053,6672833.9195251465,427.00767517089844,2877523.9343488347,6755599.021911621,6712772.846221924,42826.175689697266,3377799.5109558105,3334973.3352661133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,255,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,104.18.3.161,9442,443,6,2023-07-19 10:56:08,1839988.9469146729,153.80527175151764,2.717407628118686,1.6304445768712117,1.0869630512474744,3,2,163,120,55.0,54.0,54.333333333333336,0.4714045207910317,66.0,54.0,60.0,6.0,66,54,56.6,4.715930449020639,22.24,60,40,20,1,459997.2367286682,1758298.8739013672,495.91064453125,749754.9606150144,1839988.9469146729,1796844.9592590332,43143.98765563965,919994.4734573364,876850.4858016968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.6,1034,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,60.0,0,3,2,163,120
192.168.50.164,20.198.162.78,5482,443,6,2023-07-19 10:56:11,94415.90309143066,4035.337136277206,31.77430815966304,21.182872106442026,10.591436053221013,2,1,152,229,98.0,54.0,76.0,22.0,229.0,229.0,229.0,0.0,229,54,127.0,74.32810146012521,5524.666666666667,40,20,20,1,47207.95154571533,50263.88168334961,44152.021408081055,3055.9301376342773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,127.0,254,7620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,229.0,0,2,1,152,229
